mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.15846153846153846,0.02115384615384616,535.8768560452513,117.16229451545195,73.86432619604001,6.233834689739799,chaotic,0.010991444876538886,0.006589314079336313,chaotic,exponential,7.76589348010944,0.12876818392645628,0.9924901466340239,1.1904228152450778,-8.322338315776719e-06,
0.15846153846153846,0.021923076923076927,3978.734521278063,3967.2571762369043,6.600915592979536,7.04720934088908,stable,0.0371735076784191,0.0033627029815802706,chaotic,exponential,1.724268173791852,0.5799561896458901,1.0692851315194176,3.9243622371900324,0.03625592662547428,
0.15846153846153846,0.026538461538461542,4131.5323619555,4129.10906423883,7.345683125003267,4.741989032999283,stable,0.029774692946778602,0.0019801143168143064,chaotic,exponential,1.8565443096580463,0.5386351377652755,1.0454661870409112,3.801430053778071,0.03962849637487276,
0.15846153846153846,0.024230769230769233,4055.6250251632373,4050.2276664127967,4.854501707340485,4.1375976529585445,stable,0.03244950453069385,0.0017193606262731061,chaotic,exponential,1.8659402021606242,0.5359228547849884,1.0117653733635779,3.740462469482744,0.027275587987316774,
0.15846153846153846,0.025000000000000005,4077.176312668306,4084.091200439666,4.06609505269769,3.7974875221640576,stable,0.02398983797684667,0.0010347512033102378,chaotic,exponential,1.7875883693211099,0.5594129035309062,1.023704094304022,3.781515473800728,0.05408573895189628,
0.15846153846153846,0.028076923076923083,4188.819739003242,4195.973466991495,3.8493506577082512,2.9115302248452184,stable,0.026455240728322598,0.0004809501053616326,chaotic,exponential,1.9497505179170953,0.5128861312309294,0.9859599394869403,3.697454211342618,0.035997802913532606,
0.15846153846153846,0.02730769230769231,4147.2485288873095,4154.555009428647,4.149523705714014,3.704173883347684,stable,0.025436179398301142,0.0016321513424010009,chaotic,exponential,1.878147164400364,0.5324396399572181,1.032767758353146,3.783514456596325,0.026352593796675094,
0.15846153846153846,0.03038461538461539,4272.950015418457,4293.17011037941,13.302928298766439,4.136661771178039,stable,0.022806468055934614,0.00014237294951312615,chaotic,exponential,2.057991810861885,0.4859105826962455,1.06309911750111,3.809319810315374,0.03546896091590668,
0.15846153846153846,0.033461538461538466,4332.826363241082,4344.743770922022,6.450322399181617,4.063354965092882,stable,0.018989040450261018,0.001480449627338246,chaotic,exponential,2.065895138538592,0.4840516739428493,1.0792610404709408,3.87612365493526,0.05451948902999293,
0.1628205128205128,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.02961538461538462,4238.964717637489,4244.588765371384,7.159448846331515,2.687009310082541,stable,0.022274591483002936,0.0022451839420443817,chaotic,exponential,1.9824953990035628,0.5044147898162173,0.9977598257503147,3.718009926881398,0.025028053660433702,
0.1628205128205128,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.03192307692307693,4283.741110776704,4286.694641932698,5.163802334025324,4.046765414002184,stable,0.015893658689197662,0.0013242972696164222,chaotic,exponential,1.9998561112187763,0.5000359747834898,1.0291143662595839,3.810029986973547,0.04772529089675093,
0.1628205128205128,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.02884615384615385,4219.828937862668,4234.388168066428,8.39222082218526,3.9750791571650232,stable,0.023580808084600013,0.0010331700423567363,chaotic,exponential,1.925442173604966,0.5193612219097291,1.0350494551296026,3.8974722219538975,0.03324543324079521,
0.1628205128205128,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.15846153846153846,0.031153846153846157,4253.964836359383,4259.091211482955,4.569185049344389,2.8612741776776813,stable,0.024708556931092068,0.0012265065153178021,chaotic,exponential,1.9935399947717833,0.5016202346692714,1.000093285931628,3.7694071538201492,0.029967727667542965,
0.15846153846153846,0.03423076923076923,4357.204521988475,4370.113403376785,11.61002522609644,3.971244602076187,stable,0.025022354170287864,0.0024808582737840213,chaotic,exponential,2.109888221802907,0.47395875746701716,1.0289381853087107,3.7545536946056197,0.017624212178230625,
0.15846153846153846,0.035,4397.777243203829,4402.927109663393,6.906050871093647,3.6683506798259367,stable,0.021555125196118696,0.0009598431514149403,chaotic,exponential,2.199526997886099,0.4546432032710081,1.0506294327380354,3.7911669091576328,0.028697715671795798,
0.15846153846153846,0.032692307692307694,4353.73214630911,4356.4762551296135,1.8330764494977454,2.7264583715898154,stable,0.022226276975311154,0.00022669874310376483,chaotic,exponential,2.186811948082051,0.4572866911931099,1.005800794897576,3.6277253223813357,0.025224736738365117,
0.1628205128205128,0.01730769230769231,78.98325189965598,78.57004790736721,0.5366572748492439,0.021287151327300472,stable,0.0036623241169530646,0.003518135357699249,critical,exponential,2.876872809759049,0.34759965633786727,0.046282402107596356,0.14914673755812713,-8.322338315776719e-06,
0.1628205128205128,0.01653846153846154,76.71762359044462,77.21853093039509,0.8370712722389575,0.20205941083928797,stable,0.01016247596408479,0.0022879420503041205,chaotic,exponential,2.9236663549072874,0.342036292315479,0.05051163795585589,0.13929245898051978,-8.322338315776719e-06,
0.1628205128205128,0.021923076923076927,96.6002561669109,95.80232295539982,0.40958420926491035,0.04452239313264372,stable,-1.2625513225259113,0.5234173261295223,ordered,exponential,2.963614945862757,0.33742575141079384,0.05424952056555789,0.14385169832254674,-8.322338315776719e-06,
0.1628205128205128,0.01884615384615385,79.95489419254531,80.07818336252897,0.10604485738500097,0.027421497096385264,stable,-0.0038976772562260703,0.004637564826888615,critical,exponential,2.856265847142299,0.3501074667123519,0.04734760033287483,0.14654201814887824,-8.322338315776719e-06,
0.1628205128205128,0.018076923076923077,79.0,79.03646807780437,0.06358948169750044,0.0024864460455865764,stable,-1.531652383486741,0.032505445148338905,ordered,exponential,2.8503911304954084,0.350829045635641,0.04404901186687243,0.1464564177317956,-8.322338315776719e-06,
0.1628205128205128,0.020384615384615386,87.1103791931007,87.51821351846837,0.7580429279654952,0.17586305446098516,stable,0.008515401772094658,0.002970594856213064,critical,exponential,2.93167054852213,0.3411024477167481,0.057232404173005895,0.14068264314887832,-8.322338315776719e-06,
0.1628205128205128,0.019615384615384618,82.55437829081217,82.63942370533451,0.2736980142484175,0.006526112890159088,stable,-0.004148883019537105,0.0016892287457386146,critical,exponential,2.841660550381618,0.3519069157875686,0.04686963005574521,0.14654201814887824,-8.322338315776719e-06,
0.1628205128205128,0.02115384615384616,96.0,96.01560737443621,0.06863086979771214,0.010203728779049842,stable,-0.7349957015844705,0.30164025162697367,ordered,exponential,2.944767245316766,0.3395854125959727,0.05187596258849143,0.12414619432785663,-8.322338315776719e-06,
0.1628205128205128,0.025000000000000005,4147.72322506146,4152.950923886063,3.4632812827688193,3.525378278787856,stable,0.03345494628525055,0.003984373980370188,chaotic,exponential,1.8037152483471468,0.5544112358734896,1.0421471422062007,3.837605081146829,0.037220069767885056,
0.1628205128205128,0.022692307692307696,4064.863432348946,4019.6078267161456,132.52568708575407,29.540121037491275,stable,0.03734841210825871,0.0035830606419053083,chaotic,exponential,1.7359667674973294,0.5760478937287827,1.0716875769674739,3.8359676705246586,0.019251462759697358,
0.1628205128205128,0.023461538461538464,4072.3401776932546,4059.711521242604,10.304798376515834,6.376887641352888,stable,0.028257678255067194,0.0012429450540066898,chaotic,exponential,1.7297070417817673,0.578132583058633,1.052032313047962,3.9081887820031724,0.04431145721667473,
0.1628205128205128,0.026538461538461542,4213.120117114088,4214.318631318717,3.3945391045222917,4.431170184369253,stable,0.035539755526667355,0.0022298302916208155,chaotic,exponential,1.876207788268537,0.5329900058259818,1.045676791886168,3.836147650663374,0.03107535378601467,
0.1628205128205128,0.024230769230769233,4119.89549374516,4108.5623768184,7.081353699988399,4.691459430715117,stable,0.028891236768862866,0.0014445553058977053,chaotic,exponential,1.7778332079319132,0.5624824620996154,1.0364652773067868,3.7428340274145935,0.03214369131813122,
0.1628205128205128,0.02884615384615385,4294.017990058766,4299.335374092067,8.161186161326516,2.78145952322667,stable,0.028450492194507977,0.0014640107175855328,chaotic,exponential,1.9998099011492225,0.5000475292303204,1.0236100442604845,3.77915588743747,0.017772283558037616,
0.1628205128205128,0.02730769230769231,4256.761745283226,4274.503652118177,10.165417293106985,4.436792363645936,stable,0.026534453939222075,0.0009887150949965187,chaotic,exponential,1.9882849903567066,0.5029460086708173,1.0548407594851612,3.8112374447401094,0.026960721188999504,
0.1628205128205128,0.031153846153846157,4382.125805532132,4406.606486881631,15.233057518192238,4.0882663852491135,stable,0.024880698104793136,0.002259363317150059,chaotic,exponential,2.0825381702877617,0.48018327551798085,1.0555966694233994,3.8584866559294633,0.0372680454524148,
0.1628205128205128,0.025769230769230773,4205.691781644886,4212.422593298638,4.141087780818143,4.846666402241887,stable,0.033288002010871474,0.00023829865834339183,chaotic,exponential,1.908357822628393,0.5240107427142221,1.0487543997355484,3.8152760633934593,0.01992573110091911,
0.1628205128205128,0.028076923076923083,4264.589617487049,4265.884149635444,3.271247959894233,3.3585506887546837,stable,0.0277093360205857,0.0025226402075261946,chaotic,exponential,1.9438600464207896,0.5144403280685202,1.041393098928298,3.8345119494028146,0.040104504066779345,
0.16717948717948716,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.03192307692307693,4337.446970259093,4342.755340996628,7.8581496308121315,3.9027617083994746,stable,0.022049671573466174,0.0015109995422974347,chaotic,exponential,1.997196316049293,0.5007019049474949,1.044291522691705,3.869362310101264,0.028977521742448165,
0.16717948717948716,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.032692307692307694,4378.206218414404,4385.112509075164,4.307146383806111,3.5119779285752912,stable,0.024325615122494038,0.0015246069448480364,chaotic,exponential,2.0579734520858395,0.48591491740890025,1.0481332941582018,3.817727517594737,0.02976938669557816,
0.16717948717948716,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.018076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.16717948717948716,0.01730769230769231,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1628205128205128,0.02961538461538462,4307.302222161867,4319.2306286468365,8.227827741877094,3.3923814406843347,stable,0.024276261962472716,0.001140949187325987,chaotic,exponential,2.0016747294887294,0.4995816679243492,1.0046544063039045,3.837494145184508,0.02588396826096373,
0.1628205128205128,0.03038461538461539,4332.641637273122,4354.731053013384,10.10836872057202,3.5723489546181106,stable,0.021446702564499525,0.0010279483812854684,chaotic,exponential,2.0267530606783195,0.4934000196675747,1.0496876488214193,3.8604628860388144,0.034516885945529374,
0.1628205128205128,0.03423076923076923,4432.017925296134,4434.532180836448,4.291649783759799,3.817776625019219,stable,0.01748185582993429,0.0018425433922630847,chaotic,exponential,2.1048815182480687,0.4750861230575668,1.0716519723034799,3.9502563435506954,0.0361372710101695,
0.16717948717948716,0.019615384615384618,81.82981346486085,81.88932930289009,0.5867340653534454,0.02936762577901425,stable,0.0018274901380497808,0.0019228761787951339,critical,exponential,2.950161885381253,0.33896444969858625,0.05017036907099528,0.1510998625581271,-8.322338315776719e-06,
0.16717948717948716,0.01884615384615385,80.91481409969012,81.40630527826967,0.7444829679066679,0.052274321770940116,stable,0.0006067970915975481,0.0022684784801822165,critical,exponential,2.986336072531155,0.33485849405838014,0.047817455441955134,0.1491467375581271,-8.322338315776719e-06,
0.16717948717948716,0.020384615384615386,84.0,84.0,0.0,0.0,stable,-2.0,0.0,ordered,exponential,2.9094022288417363,0.34371321712986747,0.04638186823681683,0.14068264314887818,-8.322338315776719e-06,
0.1628205128205128,0.033461538461538466,4411.035684716918,4411.356288678916,3.658677072721442,3.6642055811327534,stable,0.021047852357659935,0.0015021118633566373,chaotic,exponential,2.0976598524245103,0.4767217138871125,1.0616365188542158,3.80788820558396,0.030463941640036296,
0.1628205128205128,0.035,4454.947188186751,4458.285524767476,2.214406527693289,2.832348234366018,stable,0.01976507368109299,0.0013997996133751243,chaotic,exponential,2.254784421696764,0.44350137883580143,1.018303467975841,3.7696437284909763,0.03592771129735617,
0.16717948717948716,0.023461538461538464,4162.239950788405,3352.1283082017253,1260.7001736405675,76.56398090555406,chaotic,0.035147554307680684,0.002070429748867746,chaotic,exponential,1.7546880911429839,0.569901856089199,1.1217095500903393,3.9580794387285945,0.05148119192637557,
0.16717948717948716,0.021923076923076927,98.17891045623594,97.90037413857371,0.25483614421277523,0.03014352249285248,stable,0.00668452910703963,0.0025251948038344215,critical,exponential,3.089732127993937,0.32365265290789713,0.058017553413068114,0.1418985733225467,-8.322338315776719e-06,
0.16717948717948716,0.024230769230769233,4200.64608560827,4201.797813522262,2.87993141179332,4.595706434574464,stable,0.03636747829571025,0.0025524645469904477,chaotic,exponential,1.8149612710723655,0.550975944191444,1.0328323923008909,3.7686410046906795,0.0351589957432763,
0.16717948717948716,0.025000000000000005,4237.687795104661,4238.503609994204,2.789796417643281,4.436417627742251,stable,0.03487380909971192,0.004470572713561556,chaotic,exponential,1.8388110444911674,0.5438296680868143,1.058571777779693,3.794593301844408,0.029667625602683767,
